"player_id","player_name","team","position","age","performance_score","match_id","competition","match_date","home_team","away_team","score_home","score_away","match_result"
"11","Álvaro Odriozola","Real Sociedad de Fútbol","Right-Back","29","94","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"245442","Jon Martín","Real Sociedad de Fútbol","Centre-Back","19","109","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"180137","Mikel Oyarzabal","Real Sociedad de Fútbol","Centre-Forward","28","95.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"176828","Alberto Dadie","Real Sociedad de Fútbol","Right Winger","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"172786","Pablo Marin","Real Sociedad de Fútbol","Attacking Midfield","22","104.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"171885","Jon Karrikaburu","Real Sociedad de Fútbol","Centre-Forward","22","104.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"170540","Arsen Zakharyan","Real Sociedad de Fútbol","Attacking Midfield","22","104.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"156615","Beñat Turrientes","Real Sociedad de Fútbol","Central Midfield","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"151031","Urko González","Real Sociedad de Fútbol","Defensive Midfield","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"3430","Marko Dmitrović","RCD Espanyol de Barcelona","Goalkeeper","33","88","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"150560","Ángel Fortuño Viñas","RCD Espanyol de Barcelona","Goalkeeper","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"244761","Pol Tristán","RCD Espanyol de Barcelona","Goalkeeper","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"249600","Llorenç Serred","RCD Espanyol de Barcelona","Goalkeeper","19","109","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"151257","José Salinas","RCD Espanyol de Barcelona","Defence","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"180108","Rubén Sánchez","RCD Espanyol de Barcelona","Defence","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"180164","Miguel Rubio","RCD Espanyol de Barcelona","Defence","27","97","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"154714","Omar El Hilali","RCD Espanyol de Barcelona","Midfield","21","106","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"215520","Coarasa","RCD Espanyol de Barcelona","Midfield","21","106","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"250363","Rafael Bauzà","RCD Espanyol de Barcelona","Midfield","20","107.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"276734","Roger Hinojo","RCD Espanyol de Barcelona","Midfield","20","107.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"278018","Marcos Fernández","RCD Espanyol de Barcelona","Offence","22","104.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"248681","Gastón Valles","RCD Espanyol de Barcelona","Centre-Forward","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"245342","Ian Forns","RCD Espanyol de Barcelona","Left-Back","21","106","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"215544","Antoniu Roca","RCD Espanyol de Barcelona","Right Winger","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"203433","Kenneth","RCD Espanyol de Barcelona","Left Winger","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"186564","Carlos Romero","RCD Espanyol de Barcelona","Left-Back","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"182267","Luca Koleosho","RCD Espanyol de Barcelona","Right Winger","20","107.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"180218","Roberto Fernández","RCD Espanyol de Barcelona","Centre-Forward","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"154000","RamónTerrats Espacio","RCD Espanyol de Barcelona","Defensive Midfield","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"150561","Jofre Carreras Pagès","RCD Espanyol de Barcelona","Right Winger","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"149049","Tyrhys Dolan","RCD Espanyol de Barcelona","Right Winger","23","103","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"125210","Pol Lozano","RCD Espanyol de Barcelona","Central Midfield","25","100","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"98747","Pablo Ramon","RCD Espanyol de Barcelona","Centre-Back","24","101.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"81168","Javi Puado","RCD Espanyol de Barcelona","Left Winger","27","97","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"33652","Edu Expósito","RCD Espanyol de Barcelona","Central Midfield","29","94","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"33358","Kike García","RCD Espanyol de Barcelona","Centre-Forward","35","85","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"32398","Pere Milla","RCD Espanyol de Barcelona","Left Winger","32","89.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"32362","Fernando Calero","RCD Espanyol de Barcelona","Centre-Back","29","94","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"11040","Leandro Cabrera","RCD Espanyol de Barcelona","Centre-Back","34","86.5","544228","La Liga","2025-08-24 18:30:00+01","Real Sociedad de Fútbol","RCD Espanyol de Barcelona","2","2","Draw"
"32016","Aarón","Real Oviedo","Goalkeeper","29","94","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"122005","Horaţiu Moldovan","Real Oviedo","Goalkeeper","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"271946","Miguel Narváez","Real Oviedo","Goalkeeper","23","103","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"15864","David Costas","Real Oviedo","Defence","30","92.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"32397","Dani Calvo","Real Oviedo","Defence","31","91","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"32935","Lucas Ahijado","Real Oviedo","Defence","30","92.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"180295","Oier Luengo","Real Oviedo","Defence","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"220691","Charbel Wehbe","Real Oviedo","Defence","21","106","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"220693","Marco Esteban","Real Oviedo","Defence","19","109","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"226037","Rahim Alhassane","Real Oviedo","Defence","23","103","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"277618","Omar Falah","Real Oviedo","Defence","21","106","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"2598","Santiago Colombatto","Real Oviedo","Midfield","28","95.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"4068","Ovie Ejaria","Real Oviedo","Midfield","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"7790","Santi Cazorla","Real Oviedo","Midfield","40","77.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"67707","Luka Ilić","Real Oviedo","Midfield","26","98.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"79960","Kwasi Sibo","Real Oviedo","Midfield","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"95032","Borja Sánchez Laborde","Real Oviedo","Midfield","29","94","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"98222","Haissem Hassan","Real Oviedo","Midfield","23","103","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"151093","Brandon Domingues","Real Oviedo","Midfield","25","100","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"191053","Alberto Reina","Real Oviedo","Midfield","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"274926","Diego Tejón","Real Oviedo","Midfield","23","103","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"278741","Lamine Gueye","Real Oviedo","Midfield","21","106","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"283317","Cheli","Real Oviedo","Midfield","20","107.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"112678","Federico Viñas","Real Oviedo","Offence","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"33142","Nacho Vidal","Real Oviedo","Right-Back","30","92.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"32883","Álvaro Lemos","Real Oviedo","Right-Back","32","89.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"32296","Cesar de la Hoz","Real Oviedo","Defensive Midfield","33","88","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"9436","Josip Brekalo","Real Oviedo","Left Winger","27","97","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"8031","Salomón Rondón","Real Oviedo","Centre-Forward","35","85","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"7901","Eric Bailly","Real Oviedo","Centre-Back","31","91","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"3659","Leander Dendoncker","Real Oviedo","Defensive Midfield","30","92.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"185104","Alex Forés","Real Oviedo","Centre-Forward","24","101.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"146126","Ilyas Chaira","Real Oviedo","Right Winger","24","101.5","544224","La Liga","2025-08-24 20:30:00+01","Real Oviedo","Real Madrid CF","0","3","Loss"
"2178","Giacomo Satalino","US Sassuolo Calcio","Goalkeeper","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"41384","Stefano Turati","US Sassuolo Calcio","Goalkeeper","23","103","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"81179","Arijanet Muric","US Sassuolo Calcio","Goalkeeper","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"176750","Gioele Zacchi","US Sassuolo Calcio","Goalkeeper","22","104.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"1902","Filippo Romagna","US Sassuolo Calcio","Defence","28","95.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"177039","Edoardo Pieragnolo","US Sassuolo Calcio","Defence","22","104.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"179578","Yeferson Paz","US Sassuolo Calcio","Defence","23","103","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"1920","Fabrizio Caligara","US Sassuolo Calcio","Midfield","25","100","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"119163","Andrea Ghion","US Sassuolo Calcio","Midfield","25","100","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"150821","Edoardo Iannoni","US Sassuolo Calcio","Midfield","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"172183","Ismael Kone","US Sassuolo Calcio","Midfield","23","103","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"175891","Cristian Volpato","US Sassuolo Calcio","Midfield","21","106","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"176880","Salim Abubakar","US Sassuolo Calcio","Midfield","22","104.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"111561","Luca Moro","US Sassuolo Calcio","Offence","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"152114","Agustín Álvarez Martínez","US Sassuolo Calcio","Offence","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"245405","Laurs Skjellerup","US Sassuolo Calcio","Offence","23","103","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"122340","Aster Vranckx","US Sassuolo Calcio","Central Midfield","22","104.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"117370","Fali Candé","US Sassuolo Calcio","Centre-Back","27","97","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"105441","Sebastian Walukiewicz","US Sassuolo Calcio","Centre-Back","25","100","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"53403","Jay Idzes","US Sassuolo Calcio","Centre-Back","25","100","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"44033","Kristian Thorstvedt","US Sassuolo Calcio","Attacking Midfield","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"8822","Armand Lauriente","US Sassuolo Calcio","Left Winger","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"2847","Samuele Mulattieri","US Sassuolo Calcio","Centre-Forward","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"2203","Nicholas Pierini","US Sassuolo Calcio","Right Winger","27","97","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"2202","Domenico Berardi","US Sassuolo Calcio","Right Winger","31","91","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"2016","Andrea Pinamonti","US Sassuolo Calcio","Centre-Forward","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"192659","Alieu Fadera","US Sassuolo Calcio","Left Winger","23","103","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"189844","Luca Lipani","US Sassuolo Calcio","Defensive Midfield","20","107.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"189153","Tarik Muharemović","US Sassuolo Calcio","Centre-Back","22","104.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"175837","Filippo Missori","US Sassuolo Calcio","Right-Back","21","106","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"147020","Daniel Boloca","US Sassuolo Calcio","Central Midfield","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"131258","Ruan","US Sassuolo Calcio","Centre-Back","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"125523","Cas Odenthal","US Sassuolo Calcio","Centre-Back","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"122407","Josh Doig","US Sassuolo Calcio","Left-Back","23","103","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Loss"
"2275","Vanja Milinković-Savić","SSC Napoli","Goalkeeper","28","95.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2344","Alex Meret","SSC Napoli","Goalkeeper","28","95.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"74378","Nikita Contini Baranovsky","SSC Napoli","Goalkeeper","29","94","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"284109","Mathias Ferrante","SSC Napoli","Goalkeeper","18","110.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"176944","Antonio Vergara","SSC Napoli","Midfield","22","104.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"176264","Giuseppe Ambrosino","SSC Napoli","Offence","21","106","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"217676","Luis Hasa","SSC Napoli","Central Midfield","21","106","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"214546","Luca Marianucci","SSC Napoli","Centre-Back","21","106","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"161310","Juan Jesus","SSC Napoli","Centre-Back","34","86.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"144953","Miguel Gutiérrez","SSC Napoli","Left-Back","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"129808","Walid Cheddira","SSC Napoli","Centre-Forward","27","97","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"126289","Billy Gilmour","SSC Napoli","Defensive Midfield","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"53281","Sam Beukema","SSC Napoli","Centre-Back","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"40305","Lorenzo Lucca","SSC Napoli","Centre-Forward","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"33628","Stanislav Lobotka","SSC Napoli","Defensive Midfield","30","92.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"32754","Mathías Olivera","SSC Napoli","Left-Back","27","97","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"23127","Amir Rrahmani","SSC Napoli","Centre-Back","31","91","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"8354","André Zambo Anguissa","SSC Napoli","Central Midfield","29","94","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"7905","Scott McTominay","SSC Napoli","Central Midfield","28","95.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"7571","David Neres","SSC Napoli","Right Winger","28","95.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"7565","Noa Lang","SSC Napoli","Left Winger","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"3662","Romelu Lukaku","SSC Napoli","Centre-Forward","32","89.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"3654","Kevin De Bruyne","SSC Napoli","Attacking Midfield","34","86.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2996","Alessandro Zanoli","SSC Napoli","Right-Back","24","101.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2487","Giovanni Di Lorenzo","SSC Napoli","Right-Back","32","89.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2386","Pasquale Mazzocchi","SSC Napoli","Right-Back","30","92.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2280","Alessandro Buongiorno","SSC Napoli","Centre-Back","26","98.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2193","Matteo Politano","SSC Napoli","Right Winger","32","89.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"1842","Leonardo Spinazzola","SSC Napoli","Left-Back","32","89.5","536823","Serie A","2025-08-23 17:30:00+01","US Sassuolo Calcio","SSC Napoli","0","2","Win"
"2580","Nicola Leali","Genoa CFC","Goalkeeper","32","89.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"72523","Benjamin Siegrist","Genoa CFC","Goalkeeper","33","88","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"75224","Daniele Sommariva","Genoa CFC","Goalkeeper","28","95.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"9353","Nicolae Stanciu","Genoa CFC","Midfield","32","89.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"179561","Ruslan Malinovskiy","Genoa CFC","Midfield","32","89.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"178736","Vitinha","Genoa CFC","Offence","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"218156","Daniel Fossati","Genoa CFC","Offence","22","104.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"274222","Lorenzo Venturino","Genoa CFC","Offence","19","109","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"144430","Albert Gronbaek Erlykke","Genoa CFC","Central Midfield","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"97869","Junior Messias","Genoa CFC","Right Winger","34","86.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"81998","Alessandro Vogliacco","Genoa CFC","Centre-Back","26","98.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"44032","Leo Østigård","Genoa CFC","Centre-Back","25","100","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"39330","Johan Vásquez","Genoa CFC","Centre-Back","26","98.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"38409","Emil Bohinen","Genoa CFC","Defensive Midfield","26","98.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"32701","Aaron Martín","Genoa CFC","Left-Back","28","95.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"24119","Morten Frendrup","Genoa CFC","Central Midfield","24","101.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"7421","Morten Thorsby","Genoa CFC","Central Midfield","29","94","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"4165","Caleb Ekuban","Genoa CFC","Centre-Forward","31","91","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"2443","Stefano Sabelli","Genoa CFC","Right-Back","32","89.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"264837","Hugo Cuenca","Genoa CFC","Attacking Midfield","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"263662","Jeff Ekhator","Genoa CFC","Centre-Forward","18","110.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"242561","Christos Papadopoulos","Genoa CFC","Attacking Midfield","20","107.5","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
"212573","David Ankeye","Genoa CFC","Centre-Forward","23","103","536819","Serie A","2025-08-23 17:30:00+01","Genoa CFC","US Lecce","0","0","Draw"
